Organism group,Create date,Location
Listeria monocytogenes,2021-02-17T18:25:03Z,WI
Listeria monocytogenes,2021-02-17T18:25:03Z,WI
Listeria monocytogenes,2021-02-17T19:23:51Z,WI
Listeria monocytogenes,2021-02-17T19:23:51Z,WI
Listeria monocytogenes,2021-02-17T19:23:51Z,WI
Listeria monocytogenes,2021-02-17T19:23:52Z,WI
Listeria monocytogenes,2021-02-17T19:23:52Z,WI
Listeria monocytogenes,2021-02-17T19:23:52Z,WI
Listeria monocytogenes,2021-02-17T19:23:52Z,WI
Listeria monocytogenes,2021-02-17T19:23:53Z,WI
Listeria monocytogenes,2021-02-17T19:23:53Z,WI
Listeria monocytogenes,2021-02-17T19:23:53Z,WI
Listeria monocytogenes,2021-02-17T19:23:54Z,WI
Listeria monocytogenes,2021-02-17T19:23:54Z,WI
Listeria monocytogenes,2021-02-17T19:23:55Z,WI
Listeria monocytogenes,2021-02-17T19:23:55Z,WI
Listeria monocytogenes,2021-02-17T19:23:55Z,WI
Listeria monocytogenes,2021-02-17T19:23:55Z,WI
Listeria monocytogenes,2021-02-17T19:23:56Z,WI
Listeria monocytogenes,2021-02-17T19:23:56Z,WI
Listeria monocytogenes,2021-02-17T19:23:56Z,WI
Listeria monocytogenes,2021-02-17T19:23:56Z,WI
Listeria monocytogenes,2021-02-17T19:23:56Z,WI
Listeria monocytogenes,2021-02-17T19:23:57Z,WI
Listeria monocytogenes,2021-02-17T19:23:57Z,WI
Listeria monocytogenes,2021-02-17T19:23:57Z,WI
Listeria monocytogenes,2021-08-17T15:25:54Z,MI
Listeria monocytogenes,2021-08-17T15:25:55Z,MI
Listeria monocytogenes,2021-08-17T15:25:56Z,MI
Listeria monocytogenes,2021-08-17T15:25:56Z,MI
Listeria monocytogenes,2021-10-04T02:25:33Z,MI
Listeria monocytogenes,2021-10-04T02:25:34Z,MI
Listeria monocytogenes,2021-10-04T02:25:45Z,MI
Listeria monocytogenes,2021-10-04T02:25:49Z,MI
Listeria monocytogenes,2021-10-08T20:30:43Z,MI
Listeria monocytogenes,2021-10-08T20:31:13Z,MI
Listeria monocytogenes,2021-10-08T22:35:09Z,MI
Listeria monocytogenes,2022-02-08T02:28:48Z,MI
Listeria monocytogenes,2022-03-02T19:34:18Z,ND
Listeria monocytogenes,2022-03-02T19:34:18Z,ND
Listeria monocytogenes,2022-03-02T19:34:18Z,SD
Listeria monocytogenes,2022-03-02T19:34:19Z,ND
Listeria monocytogenes,2022-03-02T19:34:19Z,ND
Listeria monocytogenes,2022-03-02T19:34:19Z,ND
Listeria monocytogenes,2022-03-02T19:34:19Z,ND
Listeria monocytogenes,2022-03-02T19:34:20Z,ND
Listeria monocytogenes,2022-03-02T19:34:20Z,MN
Listeria monocytogenes,2022-03-02T19:34:20Z,MN
Listeria monocytogenes,2022-03-02T19:34:21Z,ND
Listeria monocytogenes,2022-03-02T19:34:21Z,ND
Listeria monocytogenes,2022-03-02T19:34:22Z,ND
Listeria monocytogenes,2022-03-02T19:34:22Z,ND
Listeria monocytogenes,2022-03-02T19:34:22Z,ND
Listeria monocytogenes,2022-03-02T19:34:22Z,ND
Listeria monocytogenes,2022-03-02T19:34:23Z,ND
Listeria monocytogenes,2022-03-02T19:34:23Z,ND
Listeria monocytogenes,2022-03-02T19:34:23Z,ND
Listeria monocytogenes,2022-03-02T19:34:24Z,MN
Listeria monocytogenes,2022-03-02T19:34:24Z,ND
Listeria monocytogenes,2022-03-02T19:34:24Z,ND
Listeria monocytogenes,2022-03-02T19:34:25Z,ND
Listeria monocytogenes,2022-03-02T19:34:25Z,SD
Listeria monocytogenes,2022-04-09T15:34:27Z,NY
Listeria monocytogenes,2022-04-09T15:34:29Z,NY
Listeria monocytogenes,2022-04-29T16:41:12Z,NY
Listeria monocytogenes,2022-04-29T16:41:13Z,NY
Listeria monocytogenes,2022-05-20T07:43:59Z,NY
Listeria monocytogenes,2022-05-20T07:44:00Z,NY
Listeria monocytogenes,2022-05-26T18:33:11Z,NY
Listeria monocytogenes,2022-05-26T18:33:16Z,NY
Listeria monocytogenes,2022-06-23T00:47:47Z,NY
Listeria monocytogenes,2022-06-23T00:47:49Z,NY
Listeria monocytogenes,2022-07-11T20:34:58Z,NY
Listeria monocytogenes,2022-07-11T20:35:02Z,NY
Listeria monocytogenes,2022-11-18T16:41:37Z,FL
Listeria monocytogenes,2022-11-21T23:39:43Z,NY
Listeria monocytogenes,2023-04-06T19:45:38Z,NY
Listeria monocytogenes,2023-05-08T18:56:49Z,NY
Listeria monocytogenes,2023-05-08T18:56:49Z,NY
Listeria monocytogenes,2023-06-05T16:57:16Z,NY
Listeria monocytogenes,2023-07-07T00:54:45Z,WI
Listeria monocytogenes,2023-07-07T00:54:45Z,WI
Listeria monocytogenes,2023-07-07T00:54:45Z,WI
Listeria monocytogenes,2023-07-07T00:54:45Z,WI
Listeria monocytogenes,2023-07-07T00:54:46Z,WI
Listeria monocytogenes,2023-07-07T00:54:46Z,WI
Listeria monocytogenes,2023-08-18T17:56:39Z,NY
Listeria monocytogenes,2023-08-18T17:56:39Z,NY
Listeria monocytogenes,2023-09-01T23:57:12Z,NY
Listeria monocytogenes,2023-09-02T00:58:41Z,NY
Listeria monocytogenes,2023-09-26T23:58:50Z,NY
Listeria monocytogenes,2023-09-26T23:58:51Z,NY
Listeria monocytogenes,2024-03-22T22:04:20Z,NY
Listeria monocytogenes,2024-04-06T21:50:54Z,NY
Listeria monocytogenes,2024-04-06T21:51:38Z,NY
Listeria monocytogenes,2024-05-24T00:00:10Z,FL
Listeria monocytogenes,2024-12-20T02:46:36Z,FL
Listeria monocytogenes,2024-12-20T02:46:36Z,FL
Listeria monocytogenes,2024-12-20T02:46:37Z,FL
Listeria monocytogenes,2024-12-20T02:46:38Z,FL
Listeria monocytogenes,2024-12-20T02:46:38Z,FL
Listeria monocytogenes,2025-03-31T17:46:05Z,NY
Listeria monocytogenes,2025-03-31T17:46:08Z,NY
Listeria monocytogenes,2025-03-31T17:46:10Z,NY
Listeria monocytogenes,2025-03-31T17:46:14Z,NY
Listeria monocytogenes,2025-05-05T22:36:32Z,NY
Listeria monocytogenes,2025-05-05T22:36:32Z,NY
Listeria monocytogenes,2025-05-05T22:36:38Z,NY
Listeria monocytogenes,2025-05-16T19:50:43Z,NY
Listeria monocytogenes,2025-05-16T19:50:43Z,NY
Listeria monocytogenes,2025-05-16T19:50:45Z,NY
Listeria monocytogenes,2025-06-09T20:11:00Z,NY
Listeria monocytogenes,2025-08-14T04:41:35Z,NY
Salmonella enterica,2015-02-11T10:08:11Z,SD
Salmonella enterica,2015-02-11T10:08:11Z,SD
Salmonella enterica,2015-02-11T10:08:11Z,SD
Salmonella enterica,2015-02-11T10:08:11Z,SD
Salmonella enterica,2015-02-11T10:08:11Z,SD
Salmonella enterica,2015-02-11T10:08:12Z,SD
Salmonella enterica,2015-02-11T10:08:12Z,SD
Salmonella enterica,2015-02-11T10:08:12Z,SD
Salmonella enterica,2015-02-11T10:08:12Z,SD
Salmonella enterica,2015-02-11T10:08:12Z,SD
Salmonella enterica,2015-02-11T10:08:12Z,SD
Salmonella enterica,2015-02-11T06:08:33Z,WA
Salmonella enterica,2015-02-11T06:08:33Z,WA
Salmonella enterica,2015-02-11T06:08:33Z,NE
Salmonella enterica,2015-02-11T06:08:33Z,NE
Salmonella enterica,2015-02-11T06:08:33Z,NE
Salmonella enterica,2015-02-11T06:08:33Z,NE
Salmonella enterica,2015-02-11T08:07:51Z,CO
Salmonella enterica,2013-08-28T15:32:39Z,OR
Salmonella enterica,2013-08-28T15:32:39Z,WI
Salmonella enterica,2013-08-28T15:32:39Z,OR
Salmonella enterica,2013-08-28T15:32:39Z,OR
Salmonella enterica,2013-08-28T15:32:39Z,CO
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,MN
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,WI
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-28T15:32:39Z,SD
Salmonella enterica,2013-08-31T21:58:03Z,WA
Salmonella enterica,2013-09-08T16:55:10Z,ID
Salmonella enterica,2015-02-11T17:10:02Z,CT
Salmonella enterica,2015-02-11T17:10:02Z,CT
Salmonella enterica,2015-02-11T03:08:35Z,MN
Salmonella enterica,2015-02-11T03:08:35Z,MN
Salmonella enterica,2015-02-11T03:08:35Z,MN
Salmonella enterica,2015-02-11T13:09:23Z,MN
Salmonella enterica,2015-02-11T03:08:36Z,VA
Salmonella enterica,2015-02-10T23:09:43Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,MN
Salmonella enterica,2015-02-10T23:09:44Z,MN
Salmonella enterica,2015-02-10T23:09:43Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,MN
Salmonella enterica,2015-02-10T23:09:44Z,MN
Salmonella enterica,2015-02-10T23:09:44Z,MN
Salmonella enterica,2015-02-10T23:09:44Z,MN
Salmonella enterica,2018-06-26T21:06:53Z,MN
Salmonella enterica,2018-06-26T21:06:53Z,MN
Salmonella enterica,2015-02-10T23:09:44Z,MN
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:48Z,WI
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,OR
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2016-09-08T22:24:55Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,ID
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,MN
Salmonella enterica,2015-02-10T23:09:53Z,WA
Salmonella enterica,2018-06-26T23:03:10Z,WA
Salmonella enterica,2018-06-26T23:03:10Z,WA
Salmonella enterica,2015-02-10T23:09:53Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:53Z,WA
Salmonella enterica,2015-02-10T23:09:53Z,WA
Salmonella enterica,2015-02-10T23:09:52Z,WA
Salmonella enterica,2015-02-10T23:09:54Z,MN
Salmonella enterica,2015-02-10T23:09:56Z,WA
Salmonella enterica,2015-02-10T23:09:56Z,WA
Salmonella enterica,2015-02-10T23:09:58Z,WA
Salmonella enterica,2015-02-10T23:09:57Z,WA
Salmonella enterica,2015-02-10T23:09:59Z,WA
Salmonella enterica,2015-02-10T23:09:58Z,WA
Salmonella enterica,2014-06-01T08:04:41Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,WA
Salmonella enterica,2014-06-01T08:04:41Z,WA
Salmonella enterica,2015-02-10T23:10:00Z,ID
Salmonella enterica,2015-02-10T23:10:00Z,WA
Salmonella enterica,2015-02-10T23:09:59Z,WA
Salmonella enterica,2015-02-10T23:10:00Z,WA
Salmonella enterica,2015-02-10T23:09:57Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,ID
Salmonella enterica,2015-02-10T23:09:58Z,WA
Salmonella enterica,2015-02-10T23:09:57Z,WA
Salmonella enterica,2015-02-10T23:09:58Z,WA
Salmonella enterica,2015-02-10T23:09:57Z,WA
Salmonella enterica,2015-02-10T23:09:58Z,WA
Salmonella enterica,2015-02-10T23:09:56Z,ID
Salmonella enterica,2015-02-10T23:09:59Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,MT
Salmonella enterica,2015-02-10T23:10:01Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,ID
Salmonella enterica,2015-02-10T23:10:01Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,ID
Salmonella enterica,2015-02-10T23:10:01Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,ID
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:56Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:57Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:09:59Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,ID
Salmonella enterica,2015-02-10T21:09:59Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,ID
Salmonella enterica,2015-02-10T21:09:59Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:09:59Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:09:58Z,WA
Salmonella enterica,2015-02-10T21:10:00Z,WA
Salmonella enterica,2015-02-10T21:10:00Z,WA
Salmonella enterica,2015-02-10T21:10:01Z,WA
Salmonella enterica,2015-02-10T21:10:01Z,WA
Salmonella enterica,2015-02-10T21:10:00Z,MT
Salmonella enterica,2015-02-10T21:10:01Z,MT
Salmonella enterica,2015-02-10T21:10:00Z,WA
Salmonella enterica,2015-02-10T21:10:01Z,WA
Salmonella enterica,2015-02-10T21:10:00Z,MT
Salmonella enterica,2015-02-10T21:10:01Z,MT
Salmonella enterica,2015-02-10T21:09:59Z,WA
Salmonella enterica,2015-02-10T21:09:59Z,WA
Salmonella enterica,2015-02-10T21:10:02Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:02Z,WA
Salmonella enterica,2015-02-10T21:10:02Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,AK
Salmonella enterica,2015-02-10T21:10:02Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,WA
Salmonella enterica,2015-02-10T21:10:02Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,WA
Salmonella enterica,2015-02-10T21:10:03Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,ID
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,AK
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:04Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:05Z,WA
Salmonella enterica,2015-02-10T21:10:05Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:05Z,UT
Salmonella enterica,2015-02-10T21:10:06Z,ID
Salmonella enterica,2015-02-10T21:10:05Z,ID
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:06Z,WA
Salmonella enterica,2015-02-10T21:10:07Z,WA
Salmonella enterica,2015-02-10T21:10:07Z,WA
Salmonella enterica,2015-02-10T21:10:07Z,SD
Salmonella enterica,2015-02-10T21:10:10Z,MN
Salmonella enterica,2015-02-10T21:10:12Z,UT
Salmonella enterica,2015-02-10T21:10:12Z,OR
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:14Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:14Z,WA
Salmonella enterica,2015-02-10T21:10:14Z,ID
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2014-06-30T23:04:36Z,ID
Salmonella enterica,2015-02-10T21:10:14Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,ID
Salmonella enterica,2015-02-10T21:10:12Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,ID
Salmonella enterica,2015-02-10T21:10:14Z,ID
Salmonella enterica,2015-02-10T21:10:13Z,OR
Salmonella enterica,2015-02-10T21:10:13Z,ID
Salmonella enterica,2015-02-10T21:10:12Z,ID
Salmonella enterica,2015-02-10T21:10:14Z,ID
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:14Z,WA
Salmonella enterica,2015-02-10T21:10:12Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
Salmonella enterica,2015-02-10T21:10:13Z,WA
