Organism group,Create date,Location
Salmonella enterica,2015-02-10T23:09:44Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,MN
Salmonella enterica,2015-02-10T23:09:46Z,NC
Salmonella enterica,2015-02-10T23:09:46Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,MN
Salmonella enterica,2015-02-10T23:09:45Z,NC
Salmonella enterica,2015-02-10T23:09:45Z,NC
Salmonella enterica,2015-02-10T23:09:48Z,AR
Salmonella enterica,2015-02-10T23:09:48Z,MN
Salmonella enterica,2015-02-10T23:09:46Z,MN
Salmonella enterica,2015-02-10T23:09:47Z,NC
Salmonella enterica,2015-02-10T23:09:47Z,CO
Salmonella enterica,2015-02-10T23:09:48Z,NC
Salmonella enterica,2015-02-10T23:09:47Z,VA
Salmonella enterica,2015-02-10T23:09:49Z,VA
Salmonella enterica,2015-02-10T23:09:49Z,MO
Salmonella enterica,2015-02-10T23:09:49Z,MN
Salmonella enterica,2015-02-10T23:09:49Z,MN
Salmonella enterica,2015-02-10T23:09:50Z,NC
Salmonella enterica,2015-02-10T23:09:49Z,MN
Salmonella enterica,2015-02-10T23:09:49Z,NC
Salmonella enterica,2015-02-10T23:09:49Z,MN
Salmonella enterica,2015-02-10T23:09:50Z,NC
Salmonella enterica,2015-02-10T23:09:50Z,NC
Salmonella enterica,2015-02-10T23:09:50Z,MN
Salmonella enterica,2015-10-09T18:17:18Z,MN
Salmonella enterica,2015-10-09T18:17:18Z,NC
Salmonella enterica,2015-02-10T23:09:50Z,MN
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2016-09-08T22:24:55Z,WA
Salmonella enterica,2015-02-10T23:09:51Z,WA
Salmonella enterica,2015-02-10T23:09:54Z,CT
Salmonella enterica,2015-02-10T23:09:54Z,CT
Salmonella enterica,2015-02-10T23:09:55Z,CT
Salmonella enterica,2015-02-10T23:09:55Z,CT
Salmonella enterica,2015-02-10T23:09:55Z,CT
Salmonella enterica,2015-02-10T23:09:53Z,MN
Salmonella enterica,2015-02-10T23:09:53Z,MN
Salmonella enterica,2015-02-10T23:09:53Z,MN
Salmonella enterica,2015-02-10T23:09:53Z,MN
Salmonella enterica,2015-02-10T23:09:54Z,CA
Salmonella enterica,2015-02-10T23:09:54Z,NC
Salmonella enterica,2015-02-10T23:09:54Z,MN
Salmonella enterica,2015-02-10T23:09:54Z,MN
Salmonella enterica,2015-02-10T23:09:54Z,MN
Salmonella enterica,2015-02-10T23:09:54Z,MN
Salmonella enterica,2015-02-10T23:09:55Z,MN
Salmonella enterica,2015-02-10T23:09:55Z,MN
Salmonella enterica,2015-02-10T23:09:55Z,MN
Salmonella enterica,2015-02-10T23:09:55Z,MN
Salmonella enterica,2015-02-10T23:09:56Z,MN
Salmonella enterica,2015-02-10T23:09:56Z,MN
Salmonella enterica,2015-02-10T23:09:56Z,MN
Salmonella enterica,2015-02-10T23:09:54Z,NC
Salmonella enterica,2015-02-10T23:09:59Z,WA
Salmonella enterica,2014-06-02T21:04:20Z,WA
Salmonella enterica,2015-02-10T23:10:01Z,NC
Salmonella enterica,2015-02-10T23:10:01Z,NC
Salmonella enterica,2015-02-10T21:09:57Z,MN
Salmonella enterica,2015-02-10T21:09:56Z,MN
Salmonella enterica,2015-02-10T21:09:56Z,MN
Salmonella enterica,2015-02-10T21:09:58Z,MN
Salmonella enterica,2015-02-10T21:09:58Z,MN
Salmonella enterica,2015-02-10T21:09:58Z,MN
Salmonella enterica,2015-02-10T21:09:58Z,MN
Salmonella enterica,2015-02-10T21:10:00Z,MN
Salmonella enterica,2015-02-10T21:10:00Z,MN
Salmonella enterica,2015-02-10T21:10:03Z,NY
Salmonella enterica,2015-02-10T21:10:02Z,NY
Salmonella enterica,2016-01-04T07:24:32Z,NC
Salmonella enterica,2015-02-10T21:10:05Z,MN
Salmonella enterica,2015-02-10T21:10:05Z,MN
Salmonella enterica,2015-02-10T21:10:05Z,MN
Salmonella enterica,2015-02-10T21:10:05Z,MN
Salmonella enterica,2015-02-10T21:10:04Z,MN
Salmonella enterica,2015-02-10T17:09:42Z,MN
Salmonella enterica,2015-02-10T17:09:42Z,MN
Salmonella enterica,2015-02-10T21:10:08Z,TN
Salmonella enterica,2015-02-10T21:10:08Z,MN
Salmonella enterica,2015-02-10T21:10:09Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:10Z,MN
Salmonella enterica,2015-02-10T21:10:10Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,NE
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:11Z,NC
Salmonella enterica,2015-02-10T21:10:11Z,MN
Salmonella enterica,2015-02-10T21:10:12Z,MN
Salmonella enterica,2015-02-10T21:10:13Z,MN
Salmonella enterica,2015-02-10T21:10:12Z,MN
Salmonella enterica,2015-02-10T21:10:13Z,NE
Salmonella enterica,2015-02-10T21:10:13Z,MN
Salmonella enterica,2015-02-10T21:10:12Z,NC
Salmonella enterica,2015-02-10T21:10:12Z,NC
Salmonella enterica,2015-02-10T21:10:14Z,MN
Salmonella enterica,2015-02-10T21:10:16Z,MN
Salmonella enterica,2015-02-10T21:10:17Z,NE
Salmonella enterica,2015-02-10T21:10:18Z,IA
Salmonella enterica,2015-02-10T21:10:18Z,MN
Salmonella enterica,2015-02-10T21:10:17Z,MN
Salmonella enterica,2015-02-10T21:10:17Z,MN
Salmonella enterica,2015-02-10T21:10:19Z,MD
Salmonella enterica,2015-02-10T21:10:19Z,MN
Salmonella enterica,2015-02-10T21:10:20Z,NC
Salmonella enterica,2015-02-10T21:10:21Z,WA
Salmonella enterica,2015-02-10T20:10:24Z,CA
Salmonella enterica,2015-02-10T20:10:25Z,GA
Salmonella enterica,2014-08-12T16:06:58Z,WA
Salmonella enterica,2015-02-10T20:10:27Z,NC
Salmonella enterica,2015-02-10T20:10:27Z,NC
Salmonella enterica,2014-08-06T17:04:32Z,WA
Salmonella enterica,2015-02-10T20:10:27Z,MN
Salmonella enterica,2014-08-08T20:05:56Z,WA
Salmonella enterica,2015-02-10T20:10:27Z,MN
Salmonella enterica,2015-02-10T20:10:28Z,MN
Salmonella enterica,2015-02-10T20:10:28Z,NC
Salmonella enterica,2015-02-10T20:10:28Z,NC
Salmonella enterica,2015-02-10T20:10:29Z,MN
Salmonella enterica,2015-02-10T20:10:28Z,NC
Salmonella enterica,2015-02-10T17:09:42Z,MN
Salmonella enterica,2015-02-10T20:10:29Z,AR
Salmonella enterica,2015-02-10T20:10:29Z,MN
Salmonella enterica,2015-02-10T20:10:29Z,NC
Salmonella enterica,2015-02-10T20:10:30Z,MN
Salmonella enterica,2014-08-12T16:06:59Z,WA
Salmonella enterica,2014-08-12T16:07:00Z,WA
Salmonella enterica,2015-02-10T20:10:30Z,IN
Salmonella enterica,2015-02-10T20:10:30Z,MN
Salmonella enterica,2015-02-10T20:10:30Z,MN
Salmonella enterica,2015-02-10T20:10:32Z,MN
Salmonella enterica,2014-08-19T19:06:34Z,WA
Salmonella enterica,2014-08-19T19:06:37Z,WA
Salmonella enterica,2015-02-10T20:10:33Z,NC
Salmonella enterica,2015-02-10T20:10:33Z,MN
Salmonella enterica,2015-02-10T20:10:33Z,MN
Salmonella enterica,2015-02-10T20:10:33Z,KS
Salmonella enterica,2015-02-10T20:10:35Z,NC
Salmonella enterica,2015-02-10T20:10:34Z,MN
Salmonella enterica,2015-02-10T20:10:35Z,NC
Salmonella enterica,2015-02-10T20:10:35Z,MN
Salmonella enterica,2015-02-10T20:10:35Z,AR
Salmonella enterica,2015-02-10T20:10:34Z,IA
